"AllocatedMethodId","AllocatedResourceId","AllocatedResourceName","AllocatedTags","BilledCost","BillingAccountId","BillingAccountName","BillingAccountType","BillingCurrency","BillingPeriodEnd","BillingPeriodStart","CapacityReservationId","CapacityReservationStatus","ChargeCategory","ChargeClass","ChargeDescription","ChargePeriodEnd","ChargePeriodStart","CommitmentDiscountCategory","CommitmentDiscountId","CommitmentDiscountName","CommitmentDiscountQuantity","CommitmentDiscountStatus","CommitmentDiscountType","CommitmentDiscountUnit","ConsumedQuantity","ConsumedUnit","ContractApplied","ContractedCost","ContractedUnitPrice","EffectiveCost","HostProviderName","InvoiceIssuerName","ListCost","ListUnitPrice","PricingCategory","PricingCurrency","PricingQuantity","PricingUnit","ProviderName","PublisherName","RegionId","RegionName","ResourceId","ResourceName","ResourceType","ServiceCategory","ServiceName","ServiceProviderName","SkuId","SkuMeter","SkuPriceDetails","SkuPriceId","SubAccountId","SubAccountName","SubAccountType","Tags","AllocatedMethodDetails","AvailabilityZone","ChargeFrequency","InvoiceId","ServiceSubcategory","PricingCurrencyContractedUnitPrice","PricingCurrencyEffectiveCost","PricingCurrencyListUnitPrice"
"AllocatedMethodId-7360","AllocatedResourceId-1175","AllocatedResourceName-6888","{}",63.5592373,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"AWS Lambda Function in Europe (Ireland)","2024-09-11T23:00:00Z","2024-09-11T22:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,159.8500000000,"Requests",NULL,77.511265,0.4849,63.5592373,"AWS","AWS",84.256935,0.5271,"Other","USD",159.85,"Requests","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-005f05ddf728",NULL,"Function","Compute","AWS Lambda","AWS","U3CE42PO5CED1XMZ","AWS Lambda Requests",NULL,"CWS5FL4OFC8JYK43.U0A1BTH6","438839167390","Zenith Eclipse","BillingAccount","{""business_unit"": ""MarseilleSRE"", ""application"": ""BrightSourceCore"", ""owner"": ""g.hopper""}",NULL,NULL,"Usage-Based","INV-202409-66840","Serverless Compute",0.4849,63.5592373,0.5271
"AllocatedMethodId-2587","AllocatedResourceId-1642","AllocatedResourceName-9305","{}",678.82922577,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Functions Function in US East (Ashburn)","2024-09-24T18:00:00Z","2024-09-24T17:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,431.7700000000,"Invocations",NULL,929.903049,2.1537,678.82922577,"Oracle","Oracle",1524.450339,3.5307,"Standard","USD",431.77,"Invocations","Oracle","Oracle","us-ashburn-1","US East (Ashburn)","ocid1.instance.oc1.us-ashburn-1.00337b35f917",NULL,"Function","Compute","Oracle Functions","Oracle","QI60G7ZH4UZ81NQU","Oracle Functions Invocations",NULL,"RYRKLB0JVV7PDAMW.8D93XZPQ","ocid1.compartment.oc1..prod","production","Tenancy","{""environment"": ""staging"", ""application"": ""BrightSourceCore"", ""team"": ""payments""}",NULL,NULL,"Usage-Based","INV-202409-47990","Serverless Compute",2.1537,678.82922577,3.5307
"AllocatedMethodId-4912","AllocatedResourceId-1966","AllocatedResourceName-3760","{}",644.92045178,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Storage Bucket in Singapore","2024-09-04T16:00:00Z","2024-09-04T15:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,220.3300000000,"GiB",NULL,686.085587,3.1139,644.92045178,"Google","Google",1089.0250910000002,4.9427,"Standard","USD",220.33,"GiB","Google","Google","asia-southeast1","Singapore","//compute.googleapis.com/projects/helios-labs/zones/asia-southeast1-a/instances/inst-4622",NULL,"Bucket","Storage","Cloud Storage","Google","MI6F9FY4F52GHAOS","Cloud Storage GiB",NULL,"CLD5O1E5TU3QG4E6.R7ABDBAF","proj-helios-prod","helios-prod","BillingAccount","{""business_unit"": ""ViennaAI""}",NULL,"asia-southeast1-c","Usage-Based","INV-202409-39840","Object Storage",3.1139,644.92045178,4.9427
"AllocatedMethodId-3221","AllocatedResourceId-7176","AllocatedResourceName-7605","{}",792.61984512,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Relational Database Service Database Instance in US East (N. Virginia)","2024-09-01T09:00:00Z","2024-09-01T08:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,417.3300000000,"Hours",NULL,1238.468508,2.9676,792.61984512,"AWS","AWS",1608.3898199999999,3.8540,"Standard","USD",417.33,"Hours","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-0089ed9c3400",NULL,"Database Instance","Databases","Amazon Relational Database Service","AWS","0SUYE7T19GX8MNZV","Amazon Relational Database Service Hours",NULL,"2T5CGS63HLA6OO7I.YW1H48Y8","438839167390","Zenith Eclipse","BillingAccount","{""application"": ""NimbusAPI"", ""cost_center"": ""CC-2042"", ""environment"": ""dev""}",NULL,"us-west-2b","Usage-Based","INV-202409-19238","Relational Databases",2.9676,792.61984512,3.8540
"AllocatedMethodId-5284","AllocatedResourceId-7596","AllocatedResourceName-1049","{}",920.9176405,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Credit",NULL,"Oracle Load Balancer Load Balancer in Australia East (Sydney)","2024-09-17T11:00:00Z","2024-09-17T10:00:00Z","Spend","cd-806799","commit-6799",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,NULL,969.3869899999999,2.2226,920.9176405,"Oracle","Oracle",1589.15614,3.6436,"Committed","USD",436.15,"Hours","Oracle","Oracle","ap-sydney-1","Australia East (Sydney)",NULL,NULL,NULL,"Networking","Oracle Load Balancer","Oracle","X22U3514N6BC3UC0","Oracle Load Balancer Hours",NULL,"7IMP4POPR3SFL159.6ZV2D2P8","ocid1.compartment.oc1..prod","production","Tenancy","{""business_unit"": ""OsloData"", ""team"": ""infra""}",NULL,NULL,"One-Time","INV-202409-58245","Application Networking",2.2226,920.9176405,3.6436
"AllocatedMethodId-7922","AllocatedResourceId-7122","AllocatedResourceName-1770","{}",1.50387678,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Storage Bucket in Iowa","2024-09-10T00:00:00Z","2024-09-09T23:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.5300000000,"GiB",NULL,1.728594,1.1298,1.50387678,"Google","Google",2.541942,1.6614,"Standard","USD",1.53,"GiB","Google","Google","us-central1","Iowa","//compute.googleapis.com/projects/helios-labs/zones/us-central1-a/instances/inst-6241",NULL,"Bucket","Storage","Cloud Storage","Google","ND678N5C2EA0IMFW","Cloud Storage GiB",NULL,"SOTSF5T3A8S8Z5HH.2KS7UYPQ","proj-helios-dev","helios-dev","BillingAccount","{""cost_center"": ""CC-3090"", ""application"": ""BrightSourceCore"", ""environment"": ""staging""}",NULL,"europe-west1-b","Usage-Based","INV-202409-36481","Object Storage",1.1298,1.50387678,1.6614
"AllocatedMethodId-9068","AllocatedResourceId-1930","AllocatedResourceName-2365","{}",361.38089232,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Tax",NULL,"Tax charge in Northern Virginia","2024-09-27T23:00:00Z","2024-09-27T22:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,361.38089232,NULL,361.38089232,"Google","Google",361.38089232,NULL,NULL,"USD",NULL,NULL,"Google","Google",NULL,NULL,NULL,NULL,NULL,"Other","Tax","Google",NULL,NULL,NULL,NULL,"proj-helios-prod","helios-prod","BillingAccount",NULL,NULL,NULL,"One-Time","INV-202409-97127","Other (Security)",NULL,361.38089232,NULL
"AllocatedMethodId-7728","AllocatedResourceId-7654","AllocatedResourceName-4168","{}",545.3335212,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Blob Storage Storage Account in East US","2024-09-18T00:00:00Z","2024-09-17T23:00:00Z","Usage","cd-380770","commit-0770",NULL,"Used","Committed Use Discount",NULL,338.4600000000,"GB",NULL,838.974648,2.4788,545.3335212,"Microsoft","Microsoft",1048.71831,3.0985,"Standard","USD",338.46,"GB","Microsoft","Microsoft","eastus","East US","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-148/providers/Microsoft.Compute/virtualMachines/vm-8956",NULL,"Storage Account","Storage","Azure Blob Storage","Microsoft","9BJLFPG9ZCUCMTYG","Azure Blob Storage GB",NULL,"F4PSF4QFR0WXTUFL.PNVXE0TF","sub-2b7c","Staging","BillingProfile","{""team"": ""platform""}",NULL,NULL,"Usage-Based","INV-202409-55736","Object Storage",2.4788,545.3335212,3.0985
"AllocatedMethodId-7619","AllocatedResourceId-6963","AllocatedResourceName-2610","{}",237.40879266,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"AWS Lambda Function in US West (Oregon)","2024-09-09T13:00:00Z","2024-09-09T12:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,153.8700000000,"Requests",NULL,304.370247,1.9781,237.40879266,"AWS","AWS",307.447647,1.9981,"Other","USD",153.87,"Requests","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-0074b23fc5e4",NULL,"Function","Compute","AWS Lambda","AWS","OZQ3BZ11456GNQET","AWS Lambda Requests",NULL,"VJRR91REUNWBBQMW.E7RCYNJQ","438839167390","Zenith Eclipse","BillingAccount","{""business_unit"": ""ViennaAI""}",NULL,"us-east-1a","Usage-Based","INV-202409-93490","Serverless Compute",1.9781,237.40879266,1.9981
"AllocatedMethodId-2899","AllocatedResourceId-7790","AllocatedResourceName-9091","{}",1025.96590922,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Blob Storage Storage Account in UK South","2024-09-03T03:00:00Z","2024-09-03T02:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,291.4300000000,"GB",NULL,1046.903989,3.5923,1025.96590922,"Microsoft","Microsoft",1261.338183,4.3281,"Other","USD",291.43,"GB","Microsoft","Microsoft","uksouth","UK South","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-751/providers/Microsoft.Compute/virtualMachines/vm-7531",NULL,"Storage Account","Storage","Azure Blob Storage","Microsoft","9GKBXDGYNPJPZIUO","Azure Blob Storage GB",NULL,"I91X5HHKSGI6NAB1.LP8H6NKR","sub-9a1f","Production","BillingProfile","{""cost_center"": ""CC-2042""}",NULL,NULL,"Usage-Based","INV-202409-57717","Object Storage",3.5923,1025.96590922,4.3281
"AllocatedMethodId-7150","AllocatedResourceId-3132","AllocatedResourceName-8998","{}",11.851125999999999,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Amazon Simple Queue Service Queue in Asia Pacific (Sydney)","2024-09-06T06:00:00Z","2024-09-06T05:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.851125999999999,3.0079,0,"AWS","AWS",12.217546,3.1009,"Dynamic","USD",3.94,"Requests","AWS","AWS","ap-southeast-2","Asia Pacific (Sydney)","arn:aws:ec2:ap-southeast-2:123456789012:instance/i-0036d91ac71f",NULL,"Queue","Integration","Amazon Simple Queue Service","AWS","PNXNFXPW1K83ITWB","Amazon Simple Queue Service Requests",NULL,"RBQGR25F19K88LE8.ISSY9KGZ","438839167390","Zenith Eclipse","BillingAccount","{""environment"": ""dev""}",NULL,NULL,"Recurring","INV-202409-35505","Messaging",3.0079,0,3.1009
"AllocatedMethodId-3893","AllocatedResourceId-5042","AllocatedResourceName-3100","{}",638.5407349999999,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Amazon Simple Storage Service Bucket in Asia Pacific (Sydney)","2024-09-13T04:00:00Z","2024-09-13T03:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,638.5407349999999,1.9985,0,"AWS","AWS",701.6759109999999,2.1961,"Other","USD",319.51,"GB","AWS","AWS","ap-southeast-2","Asia Pacific (Sydney)","arn:aws:ec2:ap-southeast-2:123456789012:instance/i-008a7ba6eed1",NULL,"Bucket","Storage","Amazon Simple Storage Service","AWS","9NZ6FKVQGSVI758R","Amazon Simple Storage Service GB",NULL,"4WARQ3SF21TNRREA.W3TCYULW","663626350770","Zenith Apollo","BillingAccount","{""business_unit"": ""MarseilleSRE""}",NULL,NULL,"Recurring","INV-202409-38433","Object Storage",1.9985,0,2.1961
"AllocatedMethodId-3876","AllocatedResourceId-1349","AllocatedResourceName-8764","{}",497.2512375,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Credit",NULL,"Cloud SQL Database Instance in Singapore","2024-09-12T21:00:00Z","2024-09-12T20:00:00Z","Usage","cd-783768","commit-3768",NULL,"Unused","Savings Plan",NULL,NULL,NULL,NULL,552.501375,1.1625,497.2512375,"Google","Google",877.015731,1.8453,"Committed","USD",475.27,"Hours","Google","Google","asia-southeast1","Singapore",NULL,NULL,NULL,"Databases","Cloud SQL","Google","2B11LWAG1LLBTM22","Cloud SQL Hours",NULL,"HQS94KS7QI1HWL7P.AU19ID9D","proj-helios-prod","helios-prod","BillingAccount","{""team"": ""platform"", ""environment"": ""staging""}",NULL,NULL,"One-Time","INV-202409-76678","Relational Databases",1.1625,497.2512375,1.8453
"AllocatedMethodId-8883","AllocatedResourceId-9751","AllocatedResourceName-2705","{}",34.64452096,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Elastic Load Balancing Load Balancer in US West (Oregon)","2024-09-02T13:00:00Z","2024-09-02T12:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,88.4800000000,"LCU-Hours",NULL,37.657088,0.4256,34.64452096,"AWS","AWS",50.893696000000006,0.5752,"Standard","USD",88.48,"LCU-Hours","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-0059f6388e8c",NULL,"Load Balancer","Networking","Elastic Load Balancing","AWS","5FNDK5IAKUFBAKK4","Elastic Load Balancing LCU-Hours",NULL,"9IX367PVQNK1COLK.TD9A34CA","517389287820","Atlas Nimbus","BillingAccount",NULL,NULL,NULL,"Usage-Based","INV-202409-40536","Application Networking",0.4256,34.64452096,0.5752
"AllocatedMethodId-9032","AllocatedResourceId-2219","AllocatedResourceName-6492","{}",253.219608,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Compute Instance in UK South (London)","2024-09-17T05:00:00Z","2024-09-17T04:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,190.6200000000,"Hours",NULL,308.80440000000004,1.6200,253.219608,"Oracle","Oracle",482.516406,2.5313,"Standard","USD",190.62,"Hours","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.002ca4263988",NULL,"Instance","Compute","Oracle Compute","Oracle","LI60YCB3SRHG2HXD","Oracle Compute Hours",NULL,"PZS65P4IWBGJU16R.7NROI281","ocid1.compartment.oc1..prod","production","Tenancy","{""owner"": ""a.lovelace""}",NULL,NULL,"Usage-Based","INV-202409-92406","Virtual Machines",1.6200,253.219608,2.5313
"AllocatedMethodId-6537","AllocatedResourceId-5207","AllocatedResourceName-2878","{}",458.12681744,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Load Balancing Forwarding Rule in Belgium","2024-09-29T18:00:00Z","2024-09-29T17:00:00Z","Usage","cd-416690","commit-6690",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,NULL,497.963932,1.3124,458.12681744,"Google","Google",614.7524860000001,1.6202,"Committed","USD",379.43,"Hours","Google","Google","europe-west1","Belgium","//compute.googleapis.com/projects/helios-labs/zones/europe-west1-a/instances/inst-9445",NULL,"Forwarding Rule","Networking","Cloud Load Balancing","Google","FDOXMOZOWJH4LMRA","Cloud Load Balancing Hours",NULL,"VFXU8810PHRO83DY.HEVTJHH7","proj-helios-dev","helios-dev","BillingAccount",NULL,NULL,"us-central1-a","Usage-Based","INV-202409-75565","Application Networking",1.3124,458.12681744,1.6202
"AllocatedMethodId-5646","AllocatedResourceId-5469","AllocatedResourceName-1809","{}",122.280786,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Load Balancer Load Balancer in UK South","2024-09-29T16:00:00Z","2024-09-29T15:00:00Z","Spend","cd-333862","commit-3862",NULL,"Unused","Reserved Instance",NULL,NULL,NULL,NULL,169.834425,1.6545,122.280786,"Microsoft","Microsoft",202.17944,1.9696,"Dynamic","USD",102.65,"Hours","Microsoft","Microsoft","uksouth","UK South","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-839/providers/Microsoft.Compute/virtualMachines/vm-5327",NULL,"Load Balancer","Networking","Azure Load Balancer","Microsoft","DHGA0P9KLRRPKYWQ","Azure Load Balancer Hours",NULL,"UF66H56VUE2HWSPZ.9CNRXQ8N","sub-2b7c","Staging","BillingProfile","{""owner"": ""a.lovelace""}",NULL,NULL,"Usage-Based","INV-202409-13751","Application Networking",1.6545,122.280786,1.9696
"AllocatedMethodId-4083","AllocatedResourceId-2394","AllocatedResourceName-9605","{}",78.04736142,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Elastic Load Balancing Load Balancer in US East (N. Virginia)","2024-09-01T06:00:00Z","2024-09-01T05:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,306.6200000000,"LCU-Hours",NULL,113.11211800000001,0.3689,78.04736142,"AWS","AWS",143.19154,0.4670,"Dynamic","USD",306.62,"LCU-Hours","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-00e3ac23ce15",NULL,"Load Balancer","Networking","Elastic Load Balancing","AWS","YSBPD2WAVB1RB7HD","Elastic Load Balancing LCU-Hours",NULL,"Y2HDG2YXGBUKB8YV.N5SRWW8M","517389287820","Atlas Nimbus","BillingAccount","{""application"": ""NimbusAPI""}",NULL,"us-west-2b","Usage-Based","INV-202409-87850","Application Networking",0.3689,78.04736142,0.4670
"AllocatedMethodId-8270","AllocatedResourceId-7738","AllocatedResourceName-6170","{}",217.5511212,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Load Balancing Forwarding Rule in Northern Virginia","2024-09-15T05:00:00Z","2024-09-15T04:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.8900000000,"Hours",NULL,236.46860999999998,1.8490,217.5511212,"Google","Google",295.579368,2.3112,"Standard","USD",127.89,"Hours","Google","Google","us-east4","Northern Virginia","//compute.googleapis.com/projects/helios-labs/zones/us-east4-a/instances/inst-322",NULL,"Forwarding Rule","Networking","Cloud Load Balancing","Google","CNB57H31IPLUV78H","Cloud Load Balancing Hours",NULL,"FHK230GXG8B26RTI.QY31BDQI","proj-helios-dev","helios-dev","BillingAccount","{""cost_center"": ""CC-2042"", ""application"": ""NimbusAPI"", ""owner"": ""g.hopper""}",NULL,"us-central1-a","Usage-Based","INV-202409-55247","Application Networking",1.8490,217.5511212,2.3112
"AllocatedMethodId-2076","AllocatedResourceId-2678","AllocatedResourceName-3145","{}",565.50790296,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Compute Instance in US East (Ashburn)","2024-09-11T23:00:00Z","2024-09-11T22:00:00Z","Spend","cd-469996","commit-9996",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,NULL,571.220104,3.7912,565.50790296,"Oracle","Oracle",741.838812,4.9236,"Committed","USD",150.67,"Hours","Oracle","Oracle","us-ashburn-1","US East (Ashburn)","ocid1.instance.oc1.us-ashburn-1.00b52f5f06f1",NULL,"Instance","Compute","Oracle Compute","Oracle","BEQBBVTTT1KXJH0W","Oracle Compute Hours",NULL,"P93ND3ZYZ5WJQTLA.PGU45AZW","ocid1.compartment.oc1..dev","development","Tenancy",NULL,NULL,NULL,"Usage-Based","INV-202409-83061","Virtual Machines",3.7912,565.50790296,4.9236
"AllocatedMethodId-1279","AllocatedResourceId-8424","AllocatedResourceName-2538","{}",369.03758864,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud SQL Database Instance in Iowa","2024-09-19T17:00:00Z","2024-09-19T16:00:00Z","Spend","cd-207931","commit-7931",NULL,"Unused","Reserved Instance",NULL,NULL,NULL,NULL,414.64897599999995,2.5336,369.03758864,"Google","Google",552.859846,3.3781,"Standard","USD",163.66,"Hours","Google","Google","us-central1","Iowa","//compute.googleapis.com/projects/helios-labs/zones/us-central1-a/instances/inst-2048",NULL,"Database Instance","Databases","Cloud SQL","Google","NOWL0AF32L0VV6EN","Cloud SQL Hours",NULL,"I1GMVQI2AF9INMID.DKUOCRZ4","proj-helios-dev","helios-dev","BillingAccount",NULL,NULL,NULL,"Usage-Based","INV-202409-50484","Relational Databases",2.5336,369.03758864,3.3781
"AllocatedMethodId-9924","AllocatedResourceId-9948","AllocatedResourceName-4120","{}",333.8563844,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Storage Bucket in Belgium","2024-09-04T08:00:00Z","2024-09-04T07:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,253.5500000000,"GiB",NULL,340.66978,1.3436,333.8563844,"Google","Google",410.44674000000003,1.6188,"Other","USD",253.55,"GiB","Google","Google","europe-west1","Belgium","//compute.googleapis.com/projects/helios-labs/zones/europe-west1-a/instances/inst-4303",NULL,"Bucket","Storage","Cloud Storage","Google","YSJHWJ0QX73EYYMN","Cloud Storage GiB",NULL,"DNIKG196C3AG6JFV.V5QFIXGL","proj-helios-prod","helios-prod","BillingAccount","{""business_unit"": ""ViennaAI"", ""environment"": ""staging""}",NULL,NULL,"Usage-Based","INV-202409-23610","Object Storage",1.3436,333.8563844,1.6188
"AllocatedMethodId-3649","AllocatedResourceId-8240","AllocatedResourceName-1142","{}",238.0232624,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure SQL Database SQL Database in East US","2024-09-04T08:00:00Z","2024-09-04T07:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,296.4500000000,"Hours",NULL,270.48098,0.9124,238.0232624,"Microsoft","Microsoft",450.78186999999997,1.5206,"Standard","USD",296.45,"Hours","Microsoft","Microsoft","eastus","East US","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-690/providers/Microsoft.Compute/virtualMachines/vm-4077",NULL,"SQL Database","Databases","Azure SQL Database","Microsoft","5HICOTX4RH2VYWLN","Azure SQL Database Hours",NULL,"ADILSLIO2FZYTONM.WF2KEEEU","sub-4d3e","Sandbox","BillingProfile","{""owner"": ""a.turing"", ""team"": ""payments""}",NULL,"westeurope-2","Usage-Based","INV-202409-27496","Relational Databases",0.9124,238.0232624,1.5206
