"BillingCurrency","ContractCommitmentCategory","ContractCommitmentCost","ContractCommitmentDescription","ContractCommitmentId","ContractCommitmentPeriodEnd","ContractCommitmentPeriodStart","ContractCommitmentQuantity","ContractCommitmentType","ContractCommitmentUnit","ContractId","ContractPeriodEnd","ContractPeriodStart"
"USD","Usage",9897.931184,"ContractCommitmentDescription 5216","contractcommitment-795634","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4864.933137,"Savings Plan","Hours","contract-114219","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",1127.610674,"ContractCommitmentDescription 9508","contractcommitment-863589","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6398.003103,"Reserved Instance","Hours","contract-997859","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",5775.842051,"ContractCommitmentDescription 8056","contractcommitment-476879","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2063.07521,"Reserved Instance","Hours","contract-496129","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",2653.093331,"ContractCommitmentDescription 6715","contractcommitment-447283","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3910.262256,"Savings Plan","Hours","contract-424348","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",8341.715679,"ContractCommitmentDescription 3014","contractcommitment-554515","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7953.329046,"Committed Use Discount","Hours","contract-402418","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",5231.861693,"ContractCommitmentDescription 5747","contractcommitment-754096","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5581.408491,"Reserved Instance","Hours","contract-610472","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",2173.253021,"ContractCommitmentDescription 3022","contractcommitment-155777","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4883.664422,"Reserved Instance","Hours","contract-469366","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",7852.632989,"ContractCommitmentDescription 9224","contractcommitment-797644","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9585.242925,"Committed Use Discount","Hours","contract-190181","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",2908.020259,"ContractCommitmentDescription 1526","contractcommitment-596162","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9329.347637,"Reserved Instance","Hours","contract-543089","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",1733.019692,"ContractCommitmentDescription 8140","contractcommitment-811902","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8759.324053,"Committed Use Discount","Hours","contract-816514","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",3010.622658,"ContractCommitmentDescription 2402","contractcommitment-411777","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5666.650901,"Committed Use Discount","Hours","contract-672344","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",6941.333883,"ContractCommitmentDescription 9254","contractcommitment-818445","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7125.985053,"Savings Plan","Hours","contract-548443","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",9574.917537,"ContractCommitmentDescription 7896","contractcommitment-192724","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7558.564554,"Committed Use Discount","Hours","contract-924843","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",535.360258,"ContractCommitmentDescription 7433","contractcommitment-232053","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4029.42126,"Reserved Instance","Hours","contract-946705","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",3334.834545,"ContractCommitmentDescription 2595","contractcommitment-961866","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2905.769241,"Savings Plan","Hours","contract-163821","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",7015.726656,"ContractCommitmentDescription 9458","contractcommitment-251154","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5620.492528,"Savings Plan","Hours","contract-334402","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",8056.168443,"ContractCommitmentDescription 4288","contractcommitment-220280","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",671.420619,"Reserved Instance","Hours","contract-645073","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",8327.264525,"ContractCommitmentDescription 8271","contractcommitment-509693","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",556.531617,"Reserved Instance","Hours","contract-524209","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",8593.138878,"ContractCommitmentDescription 3018","contractcommitment-553355","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1462.463709,"Reserved Instance","Hours","contract-248568","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",4804.664648,"ContractCommitmentDescription 5742","contractcommitment-799961","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1000.196856,"Committed Use Discount","Hours","contract-485183","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",8134.936051,"ContractCommitmentDescription 3427","contractcommitment-129329","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2834.222202,"Reserved Instance","Hours","contract-111554","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",9081.08338,"ContractCommitmentDescription 6811","contractcommitment-246070","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4679.071075,"Committed Use Discount","Hours","contract-390354","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",3488.340818,"ContractCommitmentDescription 9602","contractcommitment-509599","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5130.45155,"Reserved Instance","Hours","contract-468959","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",9234.769374,"ContractCommitmentDescription 2117","contractcommitment-980096","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6451.340056,"Savings Plan","Hours","contract-735271","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",6977.687055,"ContractCommitmentDescription 6703","contractcommitment-712885","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6174.750241,"Savings Plan","Hours","contract-147111","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",4994.339044,"ContractCommitmentDescription 8805","contractcommitment-439381","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7599.092814,"Committed Use Discount","Hours","contract-210553","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",1144.737828,"ContractCommitmentDescription 2194","contractcommitment-562976","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7633.519499,"Committed Use Discount","Hours","contract-282522","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",1957.179476,"ContractCommitmentDescription 9046","contractcommitment-558767","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6788.490212,"Reserved Instance","Hours","contract-878204","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",6291.156632,"ContractCommitmentDescription 2576","contractcommitment-313426","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",332.391918,"Reserved Instance","Hours","contract-477027","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",6823.612059,"ContractCommitmentDescription 9653","contractcommitment-620277","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1901.369008,"Reserved Instance","Hours","contract-625179","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",4388.780626,"ContractCommitmentDescription 7162","contractcommitment-174310","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5691.524228,"Reserved Instance","Hours","contract-412713","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",225.424783,"ContractCommitmentDescription 5749","contractcommitment-968376","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2513.818472,"Committed Use Discount","Hours","contract-171253","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",8531.952166,"ContractCommitmentDescription 9192","contractcommitment-427406","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3992.196591,"Reserved Instance","Hours","contract-831400","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",322.747256,"ContractCommitmentDescription 7904","contractcommitment-373553","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2005.112569,"Reserved Instance","Hours","contract-314154","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",3458.455725,"ContractCommitmentDescription 2159","contractcommitment-536459","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5981.476287,"Committed Use Discount","Hours","contract-678211","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",4965.967201,"ContractCommitmentDescription 4690","contractcommitment-781927","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3502.57683,"Savings Plan","Hours","contract-919506","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",6819.412163,"ContractCommitmentDescription 1296","contractcommitment-679334","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4821.733389,"Savings Plan","Hours","contract-829222","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",4379.528546,"ContractCommitmentDescription 7024","contractcommitment-468877","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1936.456289,"Savings Plan","Hours","contract-349739","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",7474.756893,"ContractCommitmentDescription 9785","contractcommitment-695642","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",457.797199,"Reserved Instance","Hours","contract-952095","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",2825.959775,"ContractCommitmentDescription 6146","contractcommitment-466652","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6024.160136,"Reserved Instance","Hours","contract-236017","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",763.778705,"ContractCommitmentDescription 9907","contractcommitment-315860","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4949.292519,"Committed Use Discount","Hours","contract-330987","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",5268.441878,"ContractCommitmentDescription 5383","contractcommitment-434347","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6977.716874,"Committed Use Discount","Hours","contract-156620","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",2035.549351,"ContractCommitmentDescription 3246","contractcommitment-982298","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9759.38406,"Reserved Instance","Hours","contract-877947","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",6983.419392,"ContractCommitmentDescription 8434","contractcommitment-219787","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",212.896503,"Reserved Instance","Hours","contract-391469","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",4953.574987,"ContractCommitmentDescription 7268","contractcommitment-503348","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4440.197352,"Reserved Instance","Hours","contract-497753","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",313.060995,"ContractCommitmentDescription 6698","contractcommitment-127254","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9100.540028,"Savings Plan","Hours","contract-949602","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",7826.126794,"ContractCommitmentDescription 1935","contractcommitment-946616","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1092.102047,"Savings Plan","Hours","contract-660737","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",1625.488696,"ContractCommitmentDescription 7247","contractcommitment-590033","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7456.338703,"Reserved Instance","Hours","contract-115920","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",3375.323532,"ContractCommitmentDescription 7465","contractcommitment-140481","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6155.472493,"Savings Plan","Hours","contract-791252","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",8359.997963,"ContractCommitmentDescription 3929","contractcommitment-565367","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4627.242686,"Savings Plan","Hours","contract-589097","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",585.84836,"ContractCommitmentDescription 2303","contractcommitment-389874","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8970.442832,"Committed Use Discount","Hours","contract-167154","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",1272.224801,"ContractCommitmentDescription 3858","contractcommitment-254037","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8712.391825,"Committed Use Discount","Hours","contract-343974","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",419.555869,"ContractCommitmentDescription 4734","contractcommitment-163766","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9517.037922,"Savings Plan","Hours","contract-116901","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",1091.634786,"ContractCommitmentDescription 9305","contractcommitment-565371","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1131.825634,"Reserved Instance","Hours","contract-313953","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",8758.531383,"ContractCommitmentDescription 3344","contractcommitment-125894","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3265.405417,"Savings Plan","Hours","contract-527963","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",3683.019135,"ContractCommitmentDescription 5765","contractcommitment-257352","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9118.726596,"Reserved Instance","Hours","contract-738622","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",9399.398358,"ContractCommitmentDescription 7206","contractcommitment-971080","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5826.862457,"Committed Use Discount","Hours","contract-499601","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",5389.673839,"ContractCommitmentDescription 2986","contractcommitment-988767","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8784.796039,"Reserved Instance","Hours","contract-791218","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",9110.695216,"ContractCommitmentDescription 6385","contractcommitment-354880","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7990.059537,"Savings Plan","Hours","contract-577963","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",3618.811598,"ContractCommitmentDescription 6766","contractcommitment-687681","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5056.434428,"Savings Plan","Hours","contract-734617","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",9257.16948,"ContractCommitmentDescription 5013","contractcommitment-914165","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9092.657373,"Committed Use Discount","Hours","contract-734960","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",4085.027905,"ContractCommitmentDescription 9274","contractcommitment-255607","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5760.117508,"Committed Use Discount","Hours","contract-288655","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",7655.095574,"ContractCommitmentDescription 8698","contractcommitment-878938","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1009.953702,"Reserved Instance","Hours","contract-125093","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",9042.603927,"ContractCommitmentDescription 6805","contractcommitment-233644","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4023.175068,"Committed Use Discount","Hours","contract-846568","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",9941.341037,"ContractCommitmentDescription 1741","contractcommitment-177335","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7387.484232,"Savings Plan","Hours","contract-528736","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",7334.431349,"ContractCommitmentDescription 9345","contractcommitment-187859","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1522.563986,"Reserved Instance","Hours","contract-806642","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",9447.680993,"ContractCommitmentDescription 2587","contractcommitment-343545","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2973.485328,"Savings Plan","Hours","contract-691534","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",9535.136681,"ContractCommitmentDescription 1687","contractcommitment-953527","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9450.52659,"Committed Use Discount","Hours","contract-551451","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",2847.909567,"ContractCommitmentDescription 2942","contractcommitment-401825","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2738.485,"Savings Plan","Hours","contract-277545","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",1410.031251,"ContractCommitmentDescription 4388","contractcommitment-678985","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8387.899958,"Reserved Instance","Hours","contract-727459","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",8325.044947,"ContractCommitmentDescription 1422","contractcommitment-487491","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2031.409389,"Committed Use Discount","Hours","contract-867651","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",7162.509092,"ContractCommitmentDescription 2965","contractcommitment-565992","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8888.797569,"Savings Plan","Hours","contract-191083","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",7442.775353,"ContractCommitmentDescription 4644","contractcommitment-862693","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",743.503297,"Reserved Instance","Hours","contract-451626","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",7068.098015,"ContractCommitmentDescription 6157","contractcommitment-140220","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4333.776243,"Committed Use Discount","Hours","contract-432951","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",2459.137301,"ContractCommitmentDescription 7163","contractcommitment-330906","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6733.476311,"Savings Plan","Hours","contract-258789","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",6347.727245,"ContractCommitmentDescription 2453","contractcommitment-641386","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8571.567962,"Committed Use Discount","Hours","contract-103353","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",7099.905102,"ContractCommitmentDescription 1635","contractcommitment-538471","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6879.816596,"Committed Use Discount","Hours","contract-761679","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",8778.896503,"ContractCommitmentDescription 4799","contractcommitment-406305","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6679.758019,"Savings Plan","Hours","contract-726882","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
