"BillingCurrency","ContractCommitmentApplicability","ContractCommitmentBenefitCategory","ContractCommitmentCategory","ContractCommitmentCost","ContractCommitmentCreated","ContractCommitmentDescription","ContractCommitmentDiscountPercentage","ContractCommitmentDurationType","ContractCommitmentFulfillmentInterval","ContractCommitmentId","ContractCommitmentLastUpdated","ContractCommitmentLifecycleStatus","ContractCommitmentModel","ContractCommitmentOfferCategory","ContractCommitmentPaymentInterval","ContractCommitmentPaymentModel","ContractCommitmentPaymentUpfrontPercentage","ContractCommitmentPeriodEnd","ContractCommitmentPeriodStart","ContractCommitmentQuantity","ContractCommitmentType","ContractCommitmentUnit","ContractId","ContractPeriodEnd","ContractPeriodStart","InvoiceIssuerName","PricingCurrency","PricingCurrencyContractCommitmentCost","ServiceProviderName"
"USD","{}","Discount","Usage",5617.743784,"2024-08-31T00:00:00Z","ContractCommitmentDescription 6361",6991.268418,"Reserved Instance","Weekly","contractcommitment-936185","2024-10-08T00:00:00Z","Expired","Discontinuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8652.04512,"Savings Plan","Hours","contract-237893","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",5951.779355,"AWS"
"USD","{}","Discount","Spend",9774.042105,"2024-08-16T00:00:00Z","ContractCommitmentDescription 4312",8047.73482,"Committed Use Discount","Daily","contractcommitment-323574","2024-10-02T00:00:00Z","Superseded","Continuous","Negotiated","Quarterly","Partial Upfront",454.039362,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3517.950086,"Committed Use Discount","Hours","contract-332552","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",6846.023663,"Google"
"USD","{}","Availability","Usage",2560.335809,"2024-08-17T00:00:00Z","ContractCommitmentDescription 4964",NULL,"Reserved Instance","Annually","contractcommitment-655682","2024-10-05T00:00:00Z","Proposed","Discontinuous","Public","Annual","Partial Upfront",389.177929,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4292.669255,"Reserved Instance","Hours","contract-329668","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",9897.26437,"AWS"
"USD","{}","Availability","Spend",3179.194912,"2024-08-22T00:00:00Z","ContractCommitmentDescription 4733",NULL,"Committed Use Discount","Quarterly","contractcommitment-525608","2024-10-09T00:00:00Z","Pending","Continuous","Public","Quarterly","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4443.335006,"Savings Plan","Hours","contract-512586","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",3601.060841,"Google"
"USD","{}","Entitlement","Spend",5645.710467,"2024-08-20T00:00:00Z","ContractCommitmentDescription 1159",5940.666201,"Committed Use Discount","Semi-Annually","contractcommitment-902852","2024-10-02T00:00:00Z","Active","Continuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7306.198703,"Committed Use Discount","Hours","contract-344916","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",997.298729,"Google"
"USD","{}","Discount","Spend",1423.242117,"2024-08-28T00:00:00Z","ContractCommitmentDescription 5832",7041.596021,"Savings Plan","Annually","contractcommitment-156605","2024-10-08T00:00:00Z","Canceled","Continuous","Negotiated","Custom","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6209.825081,"Reserved Instance","Hours","contract-957287","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",9199.17121,"AWS"
"USD","{}","Discount","Spend",1822.408843,"2024-08-29T00:00:00Z","ContractCommitmentDescription 6140",7849.33573,"Committed Use Discount","Semi-Annually","contractcommitment-162412","2024-10-11T00:00:00Z","Proposed","Continuous","Public","Custom","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1109.937976,"Reserved Instance","Hours","contract-463881","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",9666.12412,"Google"
"USD","{}","Discount","Usage",2825.195495,"2024-08-17T00:00:00Z","ContractCommitmentDescription 9066",998.930616,"Savings Plan","Monthly","contractcommitment-985548","2024-10-11T00:00:00Z","Pending","Discontinuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6740.714041,"Committed Use Discount","Hours","contract-341801","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",6664.270666,"Google"
"USD","{}","Entitlement","Usage",7728.61352,"2024-08-30T00:00:00Z","ContractCommitmentDescription 1199",2032.634369,"Committed Use Discount","Daily","contractcommitment-103150","2024-10-01T00:00:00Z","Active","Discontinuous","Negotiated","One-Time","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5064.822853,"Committed Use Discount","Hours","contract-167538","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",720.086511,"AWS"
"USD","{}","Availability","Spend",9598.443549,"2024-08-12T00:00:00Z","ContractCommitmentDescription 6884",NULL,"Reserved Instance","Semi-Annually","contractcommitment-819349","2024-10-02T00:00:00Z","Expired","Discontinuous","Negotiated","One-Time","Partial Upfront",3879.223471,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",332.576637,"Savings Plan","Hours","contract-697053","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",9405.702172,"Google"
"USD","{}","Discount","Spend",5467.353194,"2024-08-31T00:00:00Z","ContractCommitmentDescription 8196",4775.006493,"Reserved Instance","Monthly","contractcommitment-602249","2024-10-07T00:00:00Z","Expired","Discontinuous","Negotiated","Custom","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5702.759985,"Savings Plan","Hours","contract-709278","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",6988.892776,"AWS"
"USD","{}","Other","Usage",3769.769502,"2024-08-24T00:00:00Z","ContractCommitmentDescription 3575",3341.742778,"Reserved Instance","Monthly","contractcommitment-268485","2024-10-01T00:00:00Z","Canceled","Discontinuous","Negotiated","One-Time","Partial Upfront",2125.165685,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3794.829422,"Savings Plan","Hours","contract-510164","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",1836.448929,"Google"
"USD","{}","Discount","Spend",6614.914607,"2024-08-17T00:00:00Z","ContractCommitmentDescription 3448",2188.351362,"Reserved Instance","Quarterly","contractcommitment-447110","2024-10-09T00:00:00Z","Superseded","Continuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5713.176805,"Committed Use Discount","Hours","contract-979682","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",6767.668951,"AWS"
"USD","{}","Other","Usage",2429.757194,"2024-08-24T00:00:00Z","ContractCommitmentDescription 3481",8863.984488,"Reserved Instance","Daily","contractcommitment-502680","2024-10-01T00:00:00Z","Exhausted","Discontinuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2815.898873,"Committed Use Discount","Hours","contract-578715","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",3340.829965,"Google"
"USD","{}","Entitlement","Usage",3116.848705,"2024-08-21T00:00:00Z","ContractCommitmentDescription 7475",464.262085,"Reserved Instance","Annually","contractcommitment-803632","2024-10-10T00:00:00Z","Superseded","Continuous","Negotiated","Custom","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3537.231201,"Reserved Instance","Hours","contract-368261","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",4619.437455,"Oracle"
"USD","{}","Other","Spend",908.341095,"2024-08-31T00:00:00Z","ContractCommitmentDescription 6640",8418.537241,"Reserved Instance","Transactional","contractcommitment-106416","2024-10-10T00:00:00Z","Pending","Continuous","Public","Custom","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7952.616931,"Committed Use Discount","Hours","contract-170805","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",3525.716432,"Oracle"
"USD","{}","Discount","Usage",5655.433915,"2024-08-15T00:00:00Z","ContractCommitmentDescription 8106",1064.160077,"Reserved Instance","Transactional","contractcommitment-557735","2024-10-10T00:00:00Z","Pending","Discontinuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5885.41261,"Savings Plan","Hours","contract-823797","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",9728.1206,"AWS"
"USD","{}","Discount","Spend",7504.124566,"2024-08-28T00:00:00Z","ContractCommitmentDescription 6565",9171.678516,"Savings Plan","Transactional","contractcommitment-902777","2024-10-07T00:00:00Z","Superseded","Continuous","Negotiated","Annual","Partial Upfront",6086.564879,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1545.732059,"Committed Use Discount","Hours","contract-280751","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",8037.058227,"Microsoft"
"USD","{}","Discount","Spend",1681.213582,"2024-08-21T00:00:00Z","ContractCommitmentDescription 8811",1625.135765,"Reserved Instance","Weekly","contractcommitment-677974","2024-10-05T00:00:00Z","Pending","Discontinuous","Negotiated","Custom","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9455.143746,"Reserved Instance","Hours","contract-192988","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",2774.243078,"Google"
"USD","{}","Entitlement","Spend",660.389917,"2024-08-23T00:00:00Z","ContractCommitmentDescription 6896",5772.74327,"Committed Use Discount","Monthly","contractcommitment-835157","2024-10-11T00:00:00Z","Proposed","Continuous","Negotiated","Monthly","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9786.755297,"Savings Plan","Hours","contract-329656","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",8523.753072,"Oracle"
"USD","{}","Discount","Spend",3729.307109,"2024-08-17T00:00:00Z","ContractCommitmentDescription 4177",414.288334,"Reserved Instance","Transactional","contractcommitment-198080","2024-10-08T00:00:00Z","Exhausted","Discontinuous","Negotiated","Semi-Annual","Partial Upfront",3958.72885,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",28.858385,"Reserved Instance","Hours","contract-849991","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",7930.471941,"Microsoft"
"USD","{}","Other","Spend",6111.052449,"2024-08-17T00:00:00Z","ContractCommitmentDescription 4674",1320.191679,"Reserved Instance","Hourly","contractcommitment-783421","2024-10-08T00:00:00Z","Pending","Continuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",740.275343,"Savings Plan","Hours","contract-737658","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",408.766334,"Microsoft"
"USD","{}","Discount","Usage",2479.414854,"2024-08-13T00:00:00Z","ContractCommitmentDescription 9867",8211.779615,"Reserved Instance","Custom","contractcommitment-505903","2024-10-09T00:00:00Z","Exhausted","Continuous","Negotiated","Annual","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2030.240591,"Reserved Instance","Hours","contract-610497","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",139.921047,"Microsoft"
"USD","{}","Other","Usage",4605.045762,"2024-08-20T00:00:00Z","ContractCommitmentDescription 1664",3831.64713,"Committed Use Discount","Annually","contractcommitment-260402","2024-10-07T00:00:00Z","Proposed","Discontinuous","Public","Quarterly","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2869.397236,"Savings Plan","Hours","contract-787894","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",361.777428,"AWS"
"USD","{}","Entitlement","Spend",5675.528826,"2024-08-19T00:00:00Z","ContractCommitmentDescription 6632",85.361399,"Committed Use Discount","Custom","contractcommitment-495238","2024-10-04T00:00:00Z","Pending","Discontinuous","Negotiated","Monthly","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4338.398791,"Reserved Instance","Hours","contract-409872","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",9686.574723,"Oracle"
"USD","{}","Availability","Usage",2665.550535,"2024-08-25T00:00:00Z","ContractCommitmentDescription 3478",NULL,"Committed Use Discount","Transactional","contractcommitment-767137","2024-10-07T00:00:00Z","Proposed","Discontinuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1475.189078,"Reserved Instance","Hours","contract-960525","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",7112.157798,"Google"
"USD","{}","Availability","Spend",8873.615573,"2024-08-23T00:00:00Z","ContractCommitmentDescription 5615",NULL,"Reserved Instance","Semi-Annually","contractcommitment-799096","2024-10-04T00:00:00Z","Proposed","Discontinuous","Negotiated","Monthly","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2023.068812,"Reserved Instance","Hours","contract-181315","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",786.855795,"Oracle"
"USD","{}","Availability","Usage",3697.94934,"2024-08-15T00:00:00Z","ContractCommitmentDescription 8649",NULL,"Savings Plan","Custom","contractcommitment-807935","2024-10-08T00:00:00Z","Active","Discontinuous","Public","Semi-Annual","Partial Upfront",5868.26516,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8949.144909,"Savings Plan","Hours","contract-309052","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",3604.926092,"Google"
"USD","{}","Availability","Usage",3866.592268,"2024-08-18T00:00:00Z","ContractCommitmentDescription 9237",NULL,"Reserved Instance","Annually","contractcommitment-318755","2024-10-06T00:00:00Z","Active","Continuous","Negotiated","Monthly","Partial Upfront",2855.507088,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",221.260081,"Committed Use Discount","Hours","contract-700505","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",3320.404211,"Microsoft"
"USD","{}","Other","Spend",3230.965047,"2024-08-15T00:00:00Z","ContractCommitmentDescription 7081",5757.165803,"Savings Plan","Quarterly","contractcommitment-985249","2024-10-02T00:00:00Z","Exhausted","Continuous","Negotiated","Monthly","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9808.374068,"Reserved Instance","Hours","contract-485815","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",7769.196385,"Google"
"USD","{}","Availability","Spend",9976.962482,"2024-08-23T00:00:00Z","ContractCommitmentDescription 5338",NULL,"Committed Use Discount","Monthly","contractcommitment-359850","2024-10-03T00:00:00Z","Superseded","Continuous","Public","One-Time","Partial Upfront",7767.515504,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8861.30894,"Reserved Instance","Hours","contract-574800","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",5665.712462,"AWS"
"USD","{}","Discount","Spend",5341.579068,"2024-08-17T00:00:00Z","ContractCommitmentDescription 2998",4956.824179,"Committed Use Discount","Semi-Annually","contractcommitment-275124","2024-10-04T00:00:00Z","Pending","Continuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",923.780867,"Committed Use Discount","Hours","contract-433799","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",1564.184145,"Microsoft"
"USD","{}","Other","Usage",2670.592878,"2024-08-23T00:00:00Z","ContractCommitmentDescription 9160",486.094289,"Savings Plan","Monthly","contractcommitment-774041","2024-10-03T00:00:00Z","Pending","Continuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2225.643985,"Savings Plan","Hours","contract-574969","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",1320.568813,"Google"
"USD","{}","Entitlement","Spend",4680.305794,"2024-08-19T00:00:00Z","ContractCommitmentDescription 2826",2786.573463,"Reserved Instance","Hourly","contractcommitment-900264","2024-10-11T00:00:00Z","Canceled","Discontinuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9275.715719,"Savings Plan","Hours","contract-780606","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",5191.439961,"Oracle"
"USD","{}","Entitlement","Spend",657.125809,"2024-08-30T00:00:00Z","ContractCommitmentDescription 4052",3197.886084,"Committed Use Discount","Monthly","contractcommitment-225740","2024-10-01T00:00:00Z","Exhausted","Continuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1234.178973,"Reserved Instance","Hours","contract-654787","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",8061.229857,"AWS"
"USD","{}","Discount","Spend",3780.834572,"2024-08-16T00:00:00Z","ContractCommitmentDescription 6666",3510.644265,"Reserved Instance","Transactional","contractcommitment-913239","2024-10-03T00:00:00Z","Exhausted","Continuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7262.543487,"Savings Plan","Hours","contract-460678","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",1278.205195,"AWS"
"USD","{}","Entitlement","Spend",1507.762867,"2024-08-12T00:00:00Z","ContractCommitmentDescription 8253",2268.394358,"Committed Use Discount","Monthly","contractcommitment-647579","2024-10-06T00:00:00Z","Expired","Continuous","Negotiated","Quarterly","Partial Upfront",8528.640976,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6911.898903,"Reserved Instance","Hours","contract-336455","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",1292.026581,"Google"
"USD","{}","Discount","Usage",3970.960162,"2024-08-18T00:00:00Z","ContractCommitmentDescription 1802",5512.270777,"Savings Plan","Hourly","contractcommitment-636294","2024-10-02T00:00:00Z","Pending","Discontinuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8297.649015,"Reserved Instance","Hours","contract-140448","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",986.70289,"Oracle"
"USD","{}","Availability","Spend",8929.484186,"2024-08-28T00:00:00Z","ContractCommitmentDescription 3996",NULL,"Savings Plan","Annually","contractcommitment-841816","2024-10-03T00:00:00Z","Superseded","Discontinuous","Public","Semi-Annual","Partial Upfront",2003.041157,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4426.162225,"Savings Plan","Hours","contract-252199","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",2098.201884,"Oracle"
"USD","{}","Discount","Spend",7543.813184,"2024-08-27T00:00:00Z","ContractCommitmentDescription 5784",2537.56307,"Reserved Instance","Semi-Annually","contractcommitment-687426","2024-10-03T00:00:00Z","Canceled","Continuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4050.273751,"Savings Plan","Hours","contract-960936","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",8884.278507,"Microsoft"
"USD","{}","Entitlement","Usage",8644.932493,"2024-08-25T00:00:00Z","ContractCommitmentDescription 5008",666.69098,"Committed Use Discount","Daily","contractcommitment-657394","2024-10-06T00:00:00Z","Proposed","Discontinuous","Public","Custom","Partial Upfront",2757.7971,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8276.731538,"Reserved Instance","Hours","contract-801499","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",3152.553084,"Google"
"USD","{}","Entitlement","Spend",8884.786342,"2024-08-28T00:00:00Z","ContractCommitmentDescription 2175",2197.515426,"Savings Plan","Weekly","contractcommitment-520785","2024-10-11T00:00:00Z","Canceled","Continuous","Public","Custom","Partial Upfront",2292.386038,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8281.719366,"Savings Plan","Hours","contract-504872","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",632.575476,"Google"
"USD","{}","Availability","Spend",7992.821647,"2024-08-16T00:00:00Z","ContractCommitmentDescription 2102",NULL,"Savings Plan","Quarterly","contractcommitment-175519","2024-10-01T00:00:00Z","Proposed","Discontinuous","Public","Semi-Annual","Partial Upfront",169.069884,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9333.452185,"Reserved Instance","Hours","contract-721202","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",9847.659261,"Google"
