"BilledCost","BillingAccountId","BillingCurrency","BillingPeriodEnd","BillingPeriodStart","ChargeCategory","InvoiceDetailCreated","InvoiceDetailDescription","InvoiceDetailGrain","InvoiceDetailId","InvoiceDetailLastUpdated","InvoiceId","InvoiceIssueDate","InvoiceIssueStatus","InvoiceIssuerName","PaymentCurrency","PaymentCurrencyBilledCost","PaymentCurrencyInvoiceDetailId","PaymentDueDate","PaymentTerms","PurchaseOrderNumber","ReferenceInvoiceId"
2346.968602,"billingaccount-214466","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Usage","2024-08-20T00:00:00Z","InvoiceDetailDescription 9305","{}","invoicedetail-565371","2024-10-09T00:00:00Z","invoice-218680","2024-10-02T00:00:00Z","Voided","AWS","USD",774.50225,"invoicedetail-565371","2024-10-28T00:00:00Z","Net 30","PO-441614","referenceinvoice-698071"
1430.794822,"billingaccount-442402","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-18T00:00:00Z","InvoiceDetailDescription 6902","{}","invoicedetail-451258","2024-10-02T00:00:00Z","invoice-527963","2024-10-05T00:00:00Z","Voided","Google","USD",3747.156074,"invoicedetail-451258","2024-10-21T00:00:00Z","Net 60","PO-752126","referenceinvoice-132670"
9118.726596,"billingaccount-126775","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Usage","2024-08-20T00:00:00Z","InvoiceDetailDescription 4464","{}","invoicedetail-947285","2024-10-01T00:00:00Z","invoice-428315","2024-10-04T00:00:00Z","Voided","Microsoft","USD",7157.679705,"invoicedetail-947285","2024-10-15T00:00:00Z","Due on receipt","PO-632867","referenceinvoice-921524"
6570.593322,"billingaccount-257364","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Credit","2024-08-25T00:00:00Z","InvoiceDetailDescription 2285","{}","invoicedetail-181066","2024-10-07T00:00:00Z","invoice-335490","2024-10-06T00:00:00Z","Voided","Google","USD",5034.958869,"invoicedetail-181066","2024-10-14T00:00:00Z","Due on receipt","PO-760943","referenceinvoice-674863"
6071.020102,"billingaccount-791218","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-14T00:00:00Z","InvoiceDetailDescription 9525","{}","invoicedetail-562440","2024-10-02T00:00:00Z","invoice-432335","2024-10-06T00:00:00Z","Issued","Oracle","USD",1950.235951,"invoicedetail-562440","2024-10-14T00:00:00Z","Due on receipt","PO-407301","referenceinvoice-355882"
3148.163762,"billingaccount-221023","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Purchase","2024-08-24T00:00:00Z","InvoiceDetailDescription 8291","{}","invoicedetail-868394","2024-10-06T00:00:00Z","invoice-529838","2024-10-03T00:00:00Z","Issued","Google","USD",796.900716,"invoicedetail-868394","2024-10-24T00:00:00Z","Due on receipt","PO-630205","referenceinvoice-180157"
7863.041417,"billingaccount-340924","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-16T00:00:00Z","InvoiceDetailDescription 3052","{}","invoicedetail-663731","2024-10-10T00:00:00Z","invoice-356842","2024-10-03T00:00:00Z","Issued","Google","USD",6741.05127,"invoicedetail-663731","2024-10-24T00:00:00Z","Due on receipt","PO-244850","referenceinvoice-734960"
815.059573,"billingaccount-541474","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-22T00:00:00Z","InvoiceDetailDescription 3431","{}","invoicedetail-703992","2024-10-06T00:00:00Z","invoice-618206","2024-10-04T00:00:00Z","Voided","Google","USD",8814.412413,"invoicedetail-703992","2024-10-14T00:00:00Z","Net 30","PO-288655","referenceinvoice-576126"
7655.095574,"billingaccount-845937","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Credit","2024-08-26T00:00:00Z","InvoiceDetailDescription 2654","{}","invoicedetail-232537","2024-10-02T00:00:00Z","invoice-135730","2024-10-05T00:00:00Z","Issued","AWS","USD",239.314637,"invoicedetail-232537","2024-10-20T00:00:00Z","Net 30","PO-176561","referenceinvoice-238808"
6969.28699,"billingaccount-353162","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Tax","2024-08-18T00:00:00Z","InvoiceDetailDescription 2950","{}","invoicedetail-453169","2024-10-06T00:00:00Z","invoice-964776","2024-10-03T00:00:00Z","Issued","Oracle","USD",5914.780021,"invoicedetail-453169","2024-10-22T00:00:00Z","Due on receipt","PO-213006","referenceinvoice-857260"
6308.319975,"billingaccount-876677","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Credit","2024-08-29T00:00:00Z","InvoiceDetailDescription 5739","{}","invoicedetail-894464","2024-10-06T00:00:00Z","invoice-600281","2024-10-05T00:00:00Z","Voided","AWS","USD",1346.055398,"invoicedetail-894464","2024-10-25T00:00:00Z","Net 30","PO-858862","referenceinvoice-903162"
3698.739087,"billingaccount-780950","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Credit","2024-08-27T00:00:00Z","InvoiceDetailDescription 7215","{}","invoicedetail-436002","2024-10-01T00:00:00Z","invoice-559891","2024-10-06T00:00:00Z","Open","AWS","USD",5086.671913,"invoicedetail-436002","2024-10-31T00:00:00Z","Due on receipt","PO-392866","referenceinvoice-910555"
482.879472,"billingaccount-642824","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-24T00:00:00Z","InvoiceDetailDescription 9326","{}","invoicedetail-985066","2024-10-05T00:00:00Z","invoice-547416","2024-10-05T00:00:00Z","Issued","AWS","USD",3228.000729,"invoicedetail-985066","2024-10-22T00:00:00Z","Net 60","PO-894086","referenceinvoice-287082"
2782.562269,"billingaccount-745374","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Tax","2024-08-30T00:00:00Z","InvoiceDetailDescription 2629","{}","invoicedetail-464218","2024-10-04T00:00:00Z","invoice-398624","2024-10-05T00:00:00Z","Open","Microsoft","USD",1185.510776,"invoicedetail-464218","2024-10-28T00:00:00Z","Net 60","PO-610274","referenceinvoice-560237"
7534.688049,"billingaccount-342928","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Tax","2024-08-26T00:00:00Z","InvoiceDetailDescription 3310","{}","invoicedetail-200638","2024-10-05T00:00:00Z","invoice-316890","2024-10-04T00:00:00Z","Voided","Microsoft","USD",8387.899958,"invoicedetail-200638","2024-10-30T00:00:00Z","Net 30","PO-128678","referenceinvoice-727459"
4883.658948,"billingaccount-962347","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Usage","2024-08-14T00:00:00Z","InvoiceDetailDescription 7054","{}","invoicedetail-313008","2024-10-09T00:00:00Z","invoice-395528","2024-10-03T00:00:00Z","Voided","AWS","USD",4265.025611,"invoicedetail-313008","2024-10-10T00:00:00Z","Net 60","PO-646196","referenceinvoice-232307"
8888.797569,"billingaccount-617215","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Tax","2024-08-22T00:00:00Z","InvoiceDetailDescription 2423","{}","invoicedetail-243464","2024-10-02T00:00:00Z","invoice-391979","2024-10-02T00:00:00Z","Voided","Oracle","USD",6687.155747,"invoicedetail-243464","2024-10-23T00:00:00Z","Net 60","PO-942678","referenceinvoice-182907"
3353.371641,"billingaccount-575491","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-29T00:00:00Z","InvoiceDetailDescription 2213","{}","invoicedetail-841143","2024-10-06T00:00:00Z","invoice-821354","2024-10-03T00:00:00Z","Issued","Microsoft","USD",8922.725091,"invoicedetail-841143","2024-10-26T00:00:00Z","Net 30","PO-554429","referenceinvoice-205317"
6272.850484,"billingaccount-357859","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Purchase","2024-08-25T00:00:00Z","InvoiceDetailDescription 7163","{}","invoicedetail-330906","2024-10-09T00:00:00Z","invoice-806056","2024-10-02T00:00:00Z","Open","Google","USD",2652.860468,"invoicedetail-330906","2024-10-29T00:00:00Z","Net 30","PO-608042","referenceinvoice-953403"
6347.727245,"billingaccount-193020","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-16T00:00:00Z","InvoiceDetailDescription 4509","{}","invoicedetail-103353","2024-10-05T00:00:00Z","invoice-555416","2024-10-03T00:00:00Z","Open","Microsoft","USD",4906.911519,"invoicedetail-103353","2024-10-16T00:00:00Z","Due on receipt","PO-318677","referenceinvoice-844479"
3802.902298,"billingaccount-712262","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Purchase","2024-08-30T00:00:00Z","InvoiceDetailDescription 6713","{}","invoicedetail-607755","2024-10-07T00:00:00Z","invoice-656228","2024-10-04T00:00:00Z","Voided","Microsoft","USD",9543.352215,"invoicedetail-607755","2024-10-30T00:00:00Z","Net 60","PO-981529","referenceinvoice-343157"
3571.278717,"billingaccount-604322","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Tax","2024-08-16T00:00:00Z","InvoiceDetailDescription 2581","{}","invoicedetail-329565","2024-10-08T00:00:00Z","invoice-217825","2024-10-05T00:00:00Z","Issued","Google","USD",4195.940269,"invoicedetail-329565","2024-10-31T00:00:00Z","Net 60","PO-441203","referenceinvoice-359413"
6606.128597,"billingaccount-464462","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Credit","2024-08-28T00:00:00Z","InvoiceDetailDescription 3098","{}","invoicedetail-911264","2024-10-03T00:00:00Z","invoice-607236","2024-10-05T00:00:00Z","Issued","Oracle","USD",6010.587917,"invoicedetail-911264","2024-10-22T00:00:00Z","Due on receipt","PO-346268","referenceinvoice-130369"
608.032611,"billingaccount-909289","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Tax","2024-08-23T00:00:00Z","InvoiceDetailDescription 5286","{}","invoicedetail-807777","2024-10-09T00:00:00Z","invoice-433046","2024-10-03T00:00:00Z","Issued","Google","USD",3913.783938,"invoicedetail-807777","2024-10-23T00:00:00Z","Net 60","PO-545853","referenceinvoice-518045"
2189.481954,"billingaccount-767173","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Usage","2024-08-30T00:00:00Z","InvoiceDetailDescription 6054","{}","invoicedetail-569380","2024-10-05T00:00:00Z","invoice-529718","2024-10-05T00:00:00Z","Open","Google","USD",5725.056967,"invoicedetail-569380","2024-11-04T00:00:00Z","Net 30","PO-662050","referenceinvoice-316217"
6049.612056,"billingaccount-120887","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Usage","2024-08-12T00:00:00Z","InvoiceDetailDescription 7212","{}","invoicedetail-194636","2024-10-10T00:00:00Z","invoice-918343","2024-10-04T00:00:00Z","Voided","AWS","USD",3332.880803,"invoicedetail-194636","2024-10-15T00:00:00Z","Net 60","PO-904092","referenceinvoice-903222"
5354.726627,"billingaccount-264618","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-30T00:00:00Z","InvoiceDetailDescription 7480","{}","invoicedetail-852689","2024-10-09T00:00:00Z","invoice-340474","2024-10-03T00:00:00Z","Issued","AWS","USD",8012.853947,"invoicedetail-852689","2024-10-21T00:00:00Z","Net 60","PO-447605","referenceinvoice-533476"
8454.819621,"billingaccount-891802","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-14T00:00:00Z","InvoiceDetailDescription 2679","{}","invoicedetail-625860","2024-10-04T00:00:00Z","invoice-517267","2024-10-02T00:00:00Z","Issued","Microsoft","USD",422.851679,"invoicedetail-625860","2024-10-10T00:00:00Z","Net 60","PO-416110","referenceinvoice-125422"
1236.428306,"billingaccount-922139","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Credit","2024-08-24T00:00:00Z","InvoiceDetailDescription 7565","{}","invoicedetail-237566","2024-10-01T00:00:00Z","invoice-958045","2024-10-04T00:00:00Z","Voided","Microsoft","USD",8766.216432,"invoicedetail-237566","2024-11-03T00:00:00Z","Net 30","PO-180244","referenceinvoice-177479"
9189.745646,"billingaccount-200198","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-31T00:00:00Z","InvoiceDetailDescription 7408","{}","invoicedetail-303721","2024-10-01T00:00:00Z","invoice-971861","2024-10-06T00:00:00Z","Voided","Oracle","USD",8593.030595,"invoicedetail-303721","2024-11-01T00:00:00Z","Net 60","PO-545804","referenceinvoice-637243"
996.792187,"billingaccount-787919","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-22T00:00:00Z","InvoiceDetailDescription 8723","{}","invoicedetail-494873","2024-10-05T00:00:00Z","invoice-405385","2024-10-05T00:00:00Z","Issued","AWS","USD",930.62395,"invoicedetail-494873","2024-10-18T00:00:00Z","Net 60","PO-688247","referenceinvoice-392089"
3824.083359,"billingaccount-621178","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Credit","2024-08-22T00:00:00Z","InvoiceDetailDescription 7106","{}","invoicedetail-899749","2024-10-09T00:00:00Z","invoice-673132","2024-10-06T00:00:00Z","Voided","Oracle","USD",1083.042953,"invoicedetail-899749","2024-10-20T00:00:00Z","Net 30","PO-705950","referenceinvoice-126101"
5631.532677,"billingaccount-774044","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Tax","2024-08-24T00:00:00Z","InvoiceDetailDescription 6446","{}","invoicedetail-250755","2024-10-08T00:00:00Z","invoice-949011","2024-10-04T00:00:00Z","Voided","Oracle","USD",9758.174277,"invoicedetail-250755","2024-10-26T00:00:00Z","Net 30","PO-688130","referenceinvoice-277477"
1413.305655,"billingaccount-746435","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Credit","2024-08-16T00:00:00Z","InvoiceDetailDescription 9575","{}","invoicedetail-858154","2024-10-10T00:00:00Z","invoice-980436","2024-10-03T00:00:00Z","Voided","Microsoft","USD",7605.815994,"invoicedetail-858154","2024-10-12T00:00:00Z","Net 30","PO-904686","referenceinvoice-617386"
365.0971,"billingaccount-822466","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-18T00:00:00Z","InvoiceDetailDescription 7660","{}","invoicedetail-105842","2024-10-05T00:00:00Z","invoice-381170","2024-10-04T00:00:00Z","Voided","Google","USD",2092.241776,"invoicedetail-105842","2024-10-15T00:00:00Z","Due on receipt","PO-933298","referenceinvoice-612467"
4613.720306,"billingaccount-606458","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-21T00:00:00Z","InvoiceDetailDescription 2334","{}","invoicedetail-210146","2024-10-11T00:00:00Z","invoice-546380","2024-10-03T00:00:00Z","Voided","Oracle","USD",775.044439,"invoicedetail-210146","2024-10-20T00:00:00Z","Net 30","PO-893653","referenceinvoice-114286"
4376.012599,"billingaccount-219185","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Usage","2024-08-15T00:00:00Z","InvoiceDetailDescription 7949","{}","invoicedetail-619238","2024-10-02T00:00:00Z","invoice-279015","2024-10-03T00:00:00Z","Voided","Microsoft","USD",8031.536305,"invoicedetail-619238","2024-10-16T00:00:00Z","Net 60","PO-246659","referenceinvoice-885376"
4354.794025,"billingaccount-408515","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Tax","2024-08-19T00:00:00Z","InvoiceDetailDescription 9560","{}","invoicedetail-438046","2024-10-01T00:00:00Z","invoice-744979","2024-10-04T00:00:00Z","Issued","Oracle","USD",5638.103832,"invoicedetail-438046","2024-10-14T00:00:00Z","Net 30","PO-248391","referenceinvoice-404293"
2512.393629,"billingaccount-585365","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Purchase","2024-08-12T00:00:00Z","InvoiceDetailDescription 6409","{}","invoicedetail-883039","2024-10-06T00:00:00Z","invoice-855111","2024-10-06T00:00:00Z","Open","Microsoft","USD",1642.382109,"invoicedetail-883039","2024-11-01T00:00:00Z","Due on receipt","PO-969697","referenceinvoice-596889"
4704.934364,"billingaccount-105874","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Tax","2024-08-21T00:00:00Z","InvoiceDetailDescription 4074","{}","invoicedetail-308947","2024-10-07T00:00:00Z","invoice-827759","2024-10-03T00:00:00Z","Open","AWS","USD",5377.314944,"invoicedetail-308947","2024-10-14T00:00:00Z","Net 60","PO-199315","referenceinvoice-164076"
6363.43528,"billingaccount-337009","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Tax","2024-08-12T00:00:00Z","InvoiceDetailDescription 1231","{}","invoicedetail-301998","2024-10-03T00:00:00Z","invoice-387918","2024-10-02T00:00:00Z","Issued","Oracle","USD",8207.544305,"invoicedetail-301998","2024-10-20T00:00:00Z","Net 60","PO-712859","referenceinvoice-864750"
5611.122961,"billingaccount-772765","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Purchase","2024-08-20T00:00:00Z","InvoiceDetailDescription 2269","{}","invoicedetail-721427","2024-10-10T00:00:00Z","invoice-259825","2024-10-05T00:00:00Z","Open","Google","USD",7306.580783,"invoicedetail-721427","2024-10-20T00:00:00Z","Net 60","PO-286987","referenceinvoice-375710"
7660.543426,"billingaccount-446198","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-27T00:00:00Z","InvoiceDetailDescription 5542","{}","invoicedetail-946514","2024-10-09T00:00:00Z","invoice-873078","2024-10-06T00:00:00Z","Voided","AWS","USD",6684.969135,"invoicedetail-946514","2024-11-02T00:00:00Z","Net 60","PO-319473","referenceinvoice-276264"
1464.916553,"billingaccount-272824","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Credit","2024-08-24T00:00:00Z","InvoiceDetailDescription 1004","{}","invoicedetail-439044","2024-10-04T00:00:00Z","invoice-181566","2024-10-02T00:00:00Z","Open","AWS","USD",1369.749271,"invoicedetail-439044","2024-10-28T00:00:00Z","Net 60","PO-546070","referenceinvoice-797137"
2407.728922,"billingaccount-512349","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Credit","2024-08-21T00:00:00Z","InvoiceDetailDescription 7316","{}","invoicedetail-840551","2024-10-05T00:00:00Z","invoice-597526","2024-10-06T00:00:00Z","Issued","Oracle","USD",3117.618325,"invoicedetail-840551","2024-10-16T00:00:00Z","Due on receipt","PO-432369","referenceinvoice-656464"
8336.049339,"billingaccount-845902","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Purchase","2024-08-12T00:00:00Z","InvoiceDetailDescription 8163","{}","invoicedetail-687712","2024-10-04T00:00:00Z","invoice-563100","2024-10-03T00:00:00Z","Issued","AWS","USD",6950.997545,"invoicedetail-687712","2024-10-30T00:00:00Z","Net 60","PO-818660","referenceinvoice-226080"
8553.723132,"billingaccount-908184","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Tax","2024-08-20T00:00:00Z","InvoiceDetailDescription 7948","{}","invoicedetail-324164","2024-10-03T00:00:00Z","invoice-746944","2024-10-02T00:00:00Z","Voided","Oracle","USD",8762.948364,"invoicedetail-324164","2024-10-20T00:00:00Z","Net 30","PO-501035","referenceinvoice-492383"
5260.025948,"billingaccount-105887","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-31T00:00:00Z","InvoiceDetailDescription 6085","{}","invoicedetail-444406","2024-10-04T00:00:00Z","invoice-198679","2024-10-05T00:00:00Z","Issued","Microsoft","USD",9158.071,"invoicedetail-444406","2024-10-23T00:00:00Z","Due on receipt","PO-113625","referenceinvoice-736249"
4787.348688,"billingaccount-146050","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Tax","2024-08-30T00:00:00Z","InvoiceDetailDescription 5492","{}","invoicedetail-755643","2024-10-11T00:00:00Z","invoice-160006","2024-10-04T00:00:00Z","Voided","Google","USD",8233.257087,"invoicedetail-755643","2024-10-31T00:00:00Z","Due on receipt","PO-593679","referenceinvoice-737058"
8749.368314,"billingaccount-887046","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Adjustment","2024-08-16T00:00:00Z","InvoiceDetailDescription 2702","{}","invoicedetail-140048","2024-10-03T00:00:00Z","invoice-487484","2024-10-05T00:00:00Z","Open","Oracle","USD",6129.204921,"invoicedetail-140048","2024-11-04T00:00:00Z","Due on receipt","PO-260633","referenceinvoice-839916"
560.479942,"billingaccount-768444","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Usage","2024-08-27T00:00:00Z","InvoiceDetailDescription 6148","{}","invoicedetail-202210","2024-10-02T00:00:00Z","invoice-999563","2024-10-05T00:00:00Z","Voided","Microsoft","USD",2774.781658,"invoicedetail-202210","2024-10-15T00:00:00Z","Net 30","PO-786927","referenceinvoice-743829"
1692.135476,"billingaccount-715354","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Tax","2024-08-21T00:00:00Z","InvoiceDetailDescription 9459","{}","invoicedetail-114859","2024-10-11T00:00:00Z","invoice-796773","2024-10-04T00:00:00Z","Issued","AWS","USD",4163.787278,"invoicedetail-114859","2024-11-02T00:00:00Z","Due on receipt","PO-802169","referenceinvoice-164470"
2666.359252,"billingaccount-280968","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Credit","2024-08-25T00:00:00Z","InvoiceDetailDescription 1729","{}","invoicedetail-388909","2024-10-09T00:00:00Z","invoice-738088","2024-10-03T00:00:00Z","Open","AWS","USD",6887.167059,"invoicedetail-388909","2024-11-02T00:00:00Z","Net 60","PO-281370","referenceinvoice-766160"
