"AllocatedMethodId","AllocatedResourceId","AllocatedResourceName","AllocatedTags","BilledCost","BillingAccountId","BillingAccountName","BillingAccountType","BillingCurrency","BillingPeriodEnd","BillingPeriodStart","CapacityReservationId","CapacityReservationStatus","ChargeCategory","ChargeClass","ChargeDescription","ChargePeriodEnd","ChargePeriodStart","CommitmentDiscountCategory","CommitmentDiscountId","CommitmentDiscountName","CommitmentDiscountQuantity","CommitmentDiscountStatus","CommitmentDiscountType","CommitmentDiscountUnit","ConsumedQuantity","ConsumedUnit","ContractApplied","ContractedCost","ContractedUnitPrice","EffectiveCost","HostProviderName","InvoiceId","InvoiceIssuerName","ListCost","ListUnitPrice","PricingCategory","PricingCurrency","PricingQuantity","PricingUnit","ProviderName","PublisherName","RegionId","RegionName","ResourceId","ResourceName","ResourceType","ServiceCategory","ServiceName","ServiceProviderName","SkuId","SkuMeter","SkuPriceDetails","SkuPriceId","SubAccountId","SubAccountName","SubAccountType","Tags","AllocatedMethodDetails","AvailabilityZone","ChargeFrequency","ServiceSubcategory","PricingCurrencyContractedUnitPrice","PricingCurrencyEffectiveCost","PricingCurrencyListUnitPrice","CommitmentProgramEligibilityDetails","InvoiceDetailId"
"AllocatedMethodId-5050","AllocatedResourceId-9392","AllocatedResourceName-6930","{}",274.07213964,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Virtual Machines Virtual Machine in UK South","2024-09-14T23:00:00Z","2024-09-14T22:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,217.2300000000,"Hours",NULL,291.566106,1.3422,274.07213964,"Microsoft","INV-202409-63646","Microsoft",320.39252700000003,1.4749,"Standard","USD",217.23,"Hours","Microsoft","Microsoft","uksouth","UK South","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-345/providers/Microsoft.Compute/virtualMachines/vm-548",NULL,"Virtual Machine","Compute","Virtual Machines","Microsoft","SW20DSFQIWDWZM0D","Virtual Machines Hours",NULL,"N6VUK67LMHNJ156N.TMW8XG33","sub-2b7c","Staging","BillingProfile","{""cost_center"": ""CC-2042""}",NULL,"westeurope-2","Usage-Based","Virtual Machines",1.3422,274.07213964,1.4749,NULL,NULL
"AllocatedMethodId-8163","AllocatedResourceId-7077","AllocatedResourceName-4476","{}",274.2281476,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Tax",NULL,"Tax charge in US East (Ashburn)","2024-09-15T07:00:00Z","2024-09-15T06:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,96.5203320000,NULL,274.2281476,"Oracle","INV-202409-25187","Oracle",34.2492590000,NULL,NULL,"USD",NULL,NULL,"Oracle","Oracle",NULL,NULL,NULL,NULL,NULL,"Other","Tax","Oracle",NULL,NULL,NULL,NULL,"ocid1.compartment.oc1..prod","production","Tenancy","{""application"": ""NimbusAPI""}",NULL,NULL,"One-Time","Other (Security)",NULL,274.2281476,NULL,NULL,NULL
"AllocatedMethodId-9003","AllocatedResourceId-6250","AllocatedResourceName-2260","{}",196.94999155,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud SQL Database Instance in Belgium","2024-09-16T19:00:00Z","2024-09-16T18:00:00Z","Usage","cd-376477","commit-6477",NULL,"Used","Reserved Instance",NULL,260.6900000000,"Hours",NULL,302.99998700000003,1.1623,196.94999155,"Google","INV-202409-84755","Google",439.13230500000003,1.6845,"Committed","USD",260.69,"Hours","Google","Google","europe-west1","Belgium","//compute.googleapis.com/projects/Helios Labs/zones/europe-west1-a/instances/inst-9215",NULL,"Database Instance","Databases","Cloud SQL","Google","TOFTHQKEWQTCZ3YJ","Cloud SQL Hours",NULL,"TJ9X5QCTBXK53BMX.Q31YOD22","proj-helios-dev","helios-dev","BillingAccount","{""team"": ""growth"", ""environment"": ""staging"", ""business_unit"": ""ViennaAI""}",NULL,"us-central1-a","Usage-Based","Relational Databases",1.1623,196.94999155,1.6845,NULL,NULL
"AllocatedMethodId-3234","AllocatedResourceId-7261","AllocatedResourceName-4799","{}",327.06631902,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Elastic Load Balancing Load Balancer in US East (N. Virginia)","2024-09-29T00:00:00Z","2024-09-28T23:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,310.7300000000,"LCU-Hours",NULL,351.684214,1.1318,327.06631902,"AWS","INV-202409-47165","AWS",439.620804,1.4148,"Standard","USD",310.73,"LCU-Hours","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-0023c836fb56",NULL,"Load Balancer","Networking","Elastic Load Balancing","AWS","6JJIDJUFNBALWCEF","Elastic Load Balancing LCU-Hours",NULL,"T2Q2LDWXUIP46MBQ.5W4SUY8S","438839167390","Zenith Eclipse","BillingAccount","{""application"": ""BrightLensMatrix"", ""business_unit"": ""OsloData""}",NULL,"us-east-1a","Usage-Based","Application Networking",1.1318,327.06631902,1.4148,NULL,NULL
"AllocatedMethodId-1995","AllocatedResourceId-3527","AllocatedResourceName-4859","{}",354.36508704,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Blob Storage Storage Account in West Europe","2024-09-24T20:00:00Z","2024-09-24T19:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,433.2600000000,"GB",NULL,571.5565919999999,1.3192,354.36508704,"Microsoft","INV-202409-81306","Microsoft",742.304358,1.7133,"Other","USD",433.26,"GB","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-979/providers/Microsoft.Compute/virtualMachines/vm-9841",NULL,"Storage Account","Storage","Azure Blob Storage","Microsoft","1DZQQCMXPSH54MNS","Azure Blob Storage GB",NULL,"OC3H9JG8KFYB1MKO.E7Y37HFB","sub-4d3e","Sandbox","BillingProfile","{""cost_center"": ""CC-1001""}",NULL,"eastus-1","Usage-Based","Object Storage",1.3192,354.36508704,1.7133,NULL,NULL
"AllocatedMethodId-6242","AllocatedResourceId-4545","AllocatedResourceName-5841","{}",405.7357626,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Kubernetes Service Cluster in UK South","2024-09-29T20:00:00Z","2024-09-29T19:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,396.5400000000,"Hours",NULL,579.622518,1.4617,405.7357626,"Microsoft","INV-202409-60331","Microsoft",891.6994980000001,2.2487,"Other","USD",396.54,"Hours","Microsoft","Microsoft","uksouth","UK South","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-253/providers/Microsoft.Compute/virtualMachines/vm-8029",NULL,"Cluster","Compute","Azure Kubernetes Service","Microsoft","PZKTBKO6QJDOE4WE","Azure Kubernetes Service Hours",NULL,"QUACBMX4I7YPVPFB.Y4OON7L2","sub-9a1f","Production","BillingProfile","{""application"": ""AtlasPortal"", ""owner"": ""k.johnson"", ""environment"": ""qa""}",NULL,NULL,"Usage-Based","Containers",1.4617,405.7357626,2.2487,NULL,NULL
"AllocatedMethodId-9326","AllocatedResourceId-2107","AllocatedResourceName-1897","{}",265.20747008,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Storage Service Bucket in Europe (Ireland)","2024-09-17T15:00:00Z","2024-09-17T14:00:00Z","Usage","cd-859749","commit-9749",NULL,"Used","Committed Use Discount",NULL,352.1600000000,"GB",NULL,323.423744,0.9184,265.20747008,"AWS","INV-202409-27201","AWS",414.633184,1.1774,"Committed","USD",352.16,"GB","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-00ba43dafe2f",NULL,"Bucket","Storage","Amazon Simple Storage Service","AWS","XTTT9T5JA2RDXG93","Amazon Simple Storage Service GB",NULL,"AMIKG23VDIWQ7PEB.NLARGDO5","663626350770","Zenith Apollo","BillingAccount",NULL,NULL,"us-east-1a","Usage-Based","Object Storage",0.9184,265.20747008,1.1774,NULL,NULL
"AllocatedMethodId-6971","AllocatedResourceId-4408","AllocatedResourceName-8192","{}",117.4744659,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Functions Function App in UK South","2024-09-26T10:00:00Z","2024-09-26T09:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,163.3700000000,"Executions",NULL,177.991615,1.0895,117.4744659,"Microsoft","INV-202409-75333","Microsoft",291.795157,1.7861,"Dynamic","USD",163.37,"Executions","Microsoft","Microsoft","uksouth","UK South","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-553/providers/Microsoft.Compute/virtualMachines/vm-2004",NULL,"Function App","Compute","Azure Functions","Microsoft","NNBLKWG3Y118LHK5","Azure Functions Executions",NULL,"S0KGNNTXW9LXZWZK.EKUCTTET","sub-9a1f","Production","BillingProfile",NULL,NULL,"uksouth-1","Usage-Based","Serverless Compute",1.0895,117.4744659,1.7861,NULL,NULL
"AllocatedMethodId-3330","AllocatedResourceId-8613","AllocatedResourceName-6410","{}",266.8406,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Object Storage Bucket in UK South (London)","2024-09-15T22:00:00Z","2024-09-15T21:00:00Z","Usage","cd-537983","commit-7983",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,NULL,333.55075,1.8850,266.8406,"Oracle","INV-202409-64726","Oracle",379.044595,2.1421,"Committed","USD",176.95,"GB","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.00752506ca4a",NULL,"Bucket","Storage","Oracle Object Storage","Oracle","DZ30RVEGXAUIV063","Oracle Object Storage GB",NULL,"ATK1QY5WC8DTZ0AY.O6L6XCSG","ocid1.compartment.oc1..prod","production","Tenancy","{""owner"": ""k.johnson"", ""application"": ""BrightLensMatrix""}",NULL,NULL,"Usage-Based","Object Storage",1.8850,266.8406,2.1421,NULL,NULL
"AllocatedMethodId-2036","AllocatedResourceId-3007","AllocatedResourceName-2303","{}",38.3787384,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"AWS Lambda Function in US West (Oregon)","2024-09-28T07:00:00Z","2024-09-28T06:00:00Z","Usage","cd-709066","commit-9066",NULL,"Unused","Savings Plan",NULL,NULL,NULL,NULL,55.62136,0.6364,38.3787384,"AWS","INV-202409-42693","AWS",80.60902,0.9223,"Standard","USD",87.40,"Requests","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-009993a32edb",NULL,"Function","Compute","AWS Lambda","AWS","3Q4FUGIVRX9P8UOO","AWS Lambda Requests",NULL,"V6SE1WOWVJI94UFI.ACE9F5T3","517389287820","Atlas Nimbus","BillingAccount","{""team"": ""infra""}",NULL,"us-east-1a","Usage-Based","Serverless Compute",0.6364,38.3787384,0.9223,NULL,NULL
"AllocatedMethodId-8632","AllocatedResourceId-1036","AllocatedResourceName-8255","{}",380.5717356,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Functions Function in Northern Virginia","2024-09-09T23:00:00Z","2024-09-09T22:00:00Z","Spend","cd-801970","commit-1970",NULL,"Unused","Savings Plan",NULL,NULL,NULL,NULL,613.8253799999999,2.2617,380.5717356,"Google","INV-202409-68686","Google",974.3259999999999,3.5900,"Committed","USD",271.40,"Invocations","Google","Google","us-east4","Northern Virginia","//compute.googleapis.com/projects/Helios Labs/zones/us-east4-a/instances/inst-4215",NULL,"Function","Compute","Cloud Functions","Google","5X7NQSWRKFBTKB6S","Cloud Functions Invocations",NULL,"F6L80URC392LUVCX.THVHDN3X","proj-helios-prod","helios-prod","BillingAccount","{""owner"": ""a.turing"", ""application"": ""AtlasPortal""}",NULL,"asia-southeast1-c","Usage-Based","Serverless Compute",2.2617,380.5717356,3.5900,NULL,NULL
"AllocatedMethodId-6874","AllocatedResourceId-9387","AllocatedResourceName-5400","{}",143.62805,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Oracle Compute Instance in Australia East (Sydney)","2024-09-04T23:00:00Z","2024-09-04T22:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,143.62805,2.5475,0,"Oracle","INV-202409-72476","Oracle",214.36803600000002,3.8022,"Standard","USD",56.38,"Hours","Oracle","Oracle","ap-sydney-1","Australia East (Sydney)","ocid1.instance.oc1.ap-sydney-1.00d3beff863b",NULL,"Instance","Compute","Oracle Compute","Oracle","D0II0HXYQB1B7L51","Oracle Compute Hours",NULL,"HBAKOWEIBQXYHV4N.QQM9W1MN","ocid1.compartment.oc1..dev","development","Tenancy","{""environment"": ""staging"", ""team"": ""growth"", ""business_unit"": ""MarseilleSRE""}",NULL,NULL,"Recurring","Virtual Machines",2.5475,0,3.8022,NULL,NULL
"AllocatedMethodId-2838","AllocatedResourceId-9041","AllocatedResourceName-9436","{}",75.45850752,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Storage Service Bucket in Asia Pacific (Sydney)","2024-09-23T14:00:00Z","2024-09-23T13:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,280.5900000000,"GB",NULL,85.74830399999999,0.3056,75.45850752,"AWS","INV-202409-51688","AWS",124.27331099999999,0.4429,"Standard","USD",280.59,"GB","AWS","AWS","ap-southeast-2","Asia Pacific (Sydney)","arn:aws:ec2:ap-southeast-2:123456789012:instance/i-00e284475861",NULL,"Bucket","Storage","Amazon Simple Storage Service","AWS","4UKNMGRPKRF2A3GJ","Amazon Simple Storage Service GB",NULL,"5650PP65C6EMLLD6.JLDTS7SP","663626350770","Zenith Apollo","BillingAccount",NULL,NULL,NULL,"Usage-Based","Object Storage",0.3056,75.45850752,0.4429,NULL,NULL
"AllocatedMethodId-6483","AllocatedResourceId-3555","AllocatedResourceName-8970","{}",1052.19495402,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Queue Service Queue in Europe (Ireland)","2024-09-16T02:00:00Z","2024-09-16T01:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,400.6100000000,"Requests",NULL,1421.8850730000001,3.5493,1052.19495402,"AWS","INV-202409-20708","AWS",1947.76582,4.8620,"Standard","USD",400.61,"Requests","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-00b9260e057e",NULL,"Queue","Integration","Amazon Simple Queue Service","AWS","L6SKIRG5CH8OGP55","Amazon Simple Queue Service Requests",NULL,"RNQCODV4KVF5OOPW.7HO06KKD","663626350770","Zenith Apollo","BillingAccount",NULL,NULL,NULL,"Usage-Based","Messaging",3.5493,1052.19495402,4.8620,NULL,NULL
"AllocatedMethodId-6910","AllocatedResourceId-7748","AllocatedResourceName-4783","{}",13.63304677,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Load Balancer Load Balancer in UK South (London)","2024-09-18T06:00:00Z","2024-09-18T05:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,476.5300000000,"Hours",NULL,20.347831,0.0427,13.63304677,"Oracle","INV-202409-68689","Oracle",20.776708,0.0436,"Dynamic","USD",476.53,"Hours","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.005fb73cd68c",NULL,"Load Balancer","Networking","Oracle Load Balancer","Oracle","VNYJIHPVCGGPRQY8","Oracle Load Balancer Hours",NULL,"UBIF7S6QWRR2JWS3.JDS5QTIG","ocid1.compartment.oc1..dev","development","Tenancy","{""business_unit"": ""ViennaAI""}",NULL,"uk-london-1-AD-2","Usage-Based","Application Networking",0.0427,13.63304677,0.0436,NULL,NULL
"AllocatedMethodId-2893","AllocatedResourceId-3689","AllocatedResourceName-6199","{}",124.037433,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Functions Function in Iowa","2024-09-17T10:00:00Z","2024-09-17T09:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,150.5400000000,"Invocations",NULL,165.383244,1.0986,124.037433,"Google","INV-202409-43736","Google",229.70898599999998,1.5259,"Standard","USD",150.54,"Invocations","Google","Google","us-central1","Iowa","//compute.googleapis.com/projects/Helios Labs/zones/us-central1-a/instances/inst-7504",NULL,"Function","Compute","Cloud Functions","Google","I668ZTYUB9OBQPF4","Cloud Functions Invocations",NULL,"9SJEPGO15VQ7ON55.4I2HXQJK","proj-helios-dev","helios-dev","BillingAccount",NULL,NULL,"europe-west1-b","Usage-Based","Serverless Compute",1.0986,124.037433,1.5259,NULL,NULL
"AllocatedMethodId-9452","AllocatedResourceId-2529","AllocatedResourceName-9646","{}",203.34692763,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"AWS Lambda Function in US West (Oregon)","2024-09-29T22:00:00Z","2024-09-29T21:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,93.0300000000,"Requests",NULL,205.400937,2.2079,203.34692763,"AWS","INV-202409-76505","AWS",220.86252299999998,2.3741,"Standard","USD",93.03,"Requests","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-0092e1dc0491",NULL,"Function","Compute","AWS Lambda","AWS","WN4DD1PKP9953NOX","AWS Lambda Requests",NULL,"KGA7V7M3XW8L0OKF.7RXGD97W","663626350770","Zenith Apollo","BillingAccount","{""team"": ""growth""}",NULL,NULL,"Usage-Based","Serverless Compute",2.2079,203.34692763,2.3741,NULL,NULL
"AllocatedMethodId-9842","AllocatedResourceId-8072","AllocatedResourceName-2279","{}",165.467796,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Elastic Compute Cloud Virtual Machine in Europe (Ireland)","2024-09-24T23:00:00Z","2024-09-24T22:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,280.1500000000,"Hours",NULL,275.77966,0.9844,165.467796,"AWS","INV-202409-91189","AWS",399.66199,1.4266,"Other","USD",280.15,"Hours","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-0030fecf5877",NULL,"Virtual Machine","Compute","Amazon Elastic Compute Cloud","AWS","2IARDNLSJRMCBF3O","Amazon Elastic Compute Cloud Hours",NULL,"HYMOISOA75KTQ46P.B5HIFKX5","517389287820","Atlas Nimbus","BillingAccount","{""owner"": ""g.hopper"", ""business_unit"": ""OsloData"", ""cost_center"": ""CC-1001""}",NULL,"ap-southeast-2a","Usage-Based","Virtual Machines",0.9844,165.467796,1.4266,NULL,NULL
"AllocatedMethodId-1316","AllocatedResourceId-4532","AllocatedResourceName-7323","{}",148.08366936,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Storage Service Bucket in Europe (Ireland)","2024-09-25T07:00:00Z","2024-09-25T06:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,89.5900000000,"GB",NULL,205.67176300000003,2.2957,148.08366936,"AWS","INV-202409-14407","AWS",342.789258,3.8262,"Other","USD",89.59,"GB","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-00acda85d10d",NULL,"Bucket","Storage","Amazon Simple Storage Service","AWS","EWJ8NFF356WG1ZWD","Amazon Simple Storage Service GB",NULL,"G8DDXRSBJ32YDHIO.GYIV4XFB","517389287820","Atlas Nimbus","BillingAccount",NULL,NULL,"ap-southeast-2a","Usage-Based","Object Storage",2.2957,148.08366936,3.8262,NULL,NULL
"AllocatedMethodId-3616","AllocatedResourceId-6341","AllocatedResourceName-5609","{}",481.70378256,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Load Balancer Load Balancer in UK South (London)","2024-09-14T08:00:00Z","2024-09-14T07:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,496.8600000000,"Hours",NULL,523.5910680000001,1.0538,481.70378256,"Oracle","INV-202409-85465","Oracle",588.28224,1.1840,"Dynamic","USD",496.86,"Hours","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.0097a62fc838",NULL,"Load Balancer","Networking","Oracle Load Balancer","Oracle","EYODLGLE8KM0M4IV","Oracle Load Balancer Hours",NULL,"HFI7CNFDJYJO2BXC.Y3S9LWKJ","ocid1.compartment.oc1..dev","development","Tenancy","{""owner"": ""k.johnson""}",NULL,NULL,"Usage-Based","Application Networking",1.0538,481.70378256,1.1840,NULL,NULL
"AllocatedMethodId-7523","AllocatedResourceId-1655","AllocatedResourceName-4097","{}",81.39996,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Autonomous Database Database in Australia East (Sydney)","2024-09-22T03:00:00Z","2024-09-22T02:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,216.2500000000,"Hours",NULL,84.791625,0.3921,81.39996,"Oracle","INV-202409-90921","Oracle",99.756125,0.4613,"Standard","USD",216.25,"Hours","Oracle","Oracle","ap-sydney-1","Australia East (Sydney)","ocid1.instance.oc1.ap-sydney-1.003f90b10c43",NULL,"Database","Databases","Oracle Autonomous Database","Oracle","N2KQ112YIK04YE5T","Oracle Autonomous Database Hours",NULL,"2ARWVKJSKCX1QJXS.28DYRO4F","ocid1.compartment.oc1..dev","development","Tenancy",NULL,NULL,"us-ashburn-1-AD-1","Usage-Based","Relational Databases",0.3921,81.39996,0.4613,NULL,NULL
"AllocatedMethodId-4489","AllocatedResourceId-7301","AllocatedResourceName-9686","{}",636.20664,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Functions Function in Northern Virginia","2024-09-03T23:00:00Z","2024-09-03T22:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,174.0000000000,"Invocations",NULL,669.6912000000001,3.8488,636.20664,"Google","INV-202409-49746","Google",735.9156,4.2294,"Standard","USD",174.00,"Invocations","Google","Google","us-east4","Northern Virginia","//compute.googleapis.com/projects/Helios Labs/zones/us-east4-a/instances/inst-8639",NULL,"Function","Compute","Cloud Functions","Google","URLQAFWBQN3D709B","Cloud Functions Invocations",NULL,"76PV7XW6O1QUQ92X.24QIWSKD","proj-helios-prod","helios-prod","BillingAccount",NULL,NULL,"asia-southeast1-c","Usage-Based","Serverless Compute",3.8488,636.20664,4.2294,NULL,NULL
"AllocatedMethodId-5025","AllocatedResourceId-7164","AllocatedResourceName-2250","{}",1008.8217216,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Kubernetes Service Cluster in Southeast Asia","2024-09-23T00:00:00Z","2024-09-22T23:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,443.1000000000,"Hours",NULL,1146.38832,2.5872,1008.8217216,"Microsoft","INV-202409-83756","Microsoft",1169.784,2.6400,"Dynamic","USD",443.10,"Hours","Microsoft","Microsoft","southeastasia","Southeast Asia","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-838/providers/Microsoft.Compute/virtualMachines/vm-6668",NULL,"Cluster","Compute","Azure Kubernetes Service","Microsoft","7A8Z27QXGGOKS04E","Azure Kubernetes Service Hours",NULL,"J3VKN2GBAJXYMUE9.5W2DXNLC","sub-2b7c","Staging","BillingProfile","{""team"": ""growth"", ""owner"": ""g.hopper"", ""environment"": ""prod""}",NULL,NULL,"Usage-Based","Containers",2.5872,1008.8217216,2.6400,NULL,NULL
